molregno,canonical_smiles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAliphaticCarbocycles,NOCount,NumSaturatedRings,NumAromaticCarbocycles,NHOHCount,RingCount,NumRotatableBonds,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumHeteroatoms,NumAliphaticRings,FractionCSP3,HeavyAtomCount,NumAromaticRings,NumHAcceptors,NumHDonors
1480281,ClCc1ccc(Cn2cnc3c(Cl)nc(Cl)nc23)cc1,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0
1480282,ClCc1ccccc1Cn2cnc3ncnc(Cl)c23,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0
1480283,ClCc1ccccc1Cn2cnc3nc(Cl)nc(Cl)c23,0,0,0,4,0,1,0,3,3,2,0,7,0,0.15385,20,3,4,0
1480284,Nc1nc(Cl)c2c(ncn2Cc3ccccc3CCl)n1,0,0,0,5,0,1,2,3,3,2,0,7,0,0.15385,20,3,5,1
1480285,ClCc1cccc(Cn2cnc3ncnc(Cl)c23)c1,0,0,0,4,0,1,0,3,3,2,0,6,0,0.15385,19,3,4,0
1480286,Cc1ccc(cc1)c2cc(nc(N)n2)c3ccccc3O,0,0,0,4,0,2,3,3,2,1,0,4,0,0.05882,21,3,4,2
1480287,Nc1nc(cc(n1)c2ccccc2O)c3ccc(F)cc3,0,0,0,4,0,2,3,3,2,1,0,5,0,0.00000,21,3,4,2
1480288,COc1ccc(cc1)c2cc(nc(N)n2)c3ccccc3O,0,0,0,5,0,2,3,3,3,1,0,5,0,0.05882,22,3,5,2
1480289,Nc1nc(cc(n1)c2ccccc2O)c3ccc(Cl)cc3,0,0,0,4,0,2,3,3,2,1,0,5,0,0.00000,21,3,4,2
1480427,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)Cc5ccccc5)[C@@H]1CC/C/2=N\O,0,0,4,4,3,1,1,5,3,0,3,4,4,0.62963,31,1,4,1
1480290,Cc1cccc(c1)c2cc(nc(N)n2)c3ccccc3O,0,0,0,4,0,2,3,3,2,1,0,4,0,0.05882,21,3,4,2
1480450,CCn1c(cc2ccccc12)C(=O)\C=C(/O)\C(=O)O,0,0,0,5,0,1,2,2,4,1,0,5,0,0.14286,19,2,4,2
1480291,COc1cccc(c1)c2cc(nc(N)n2)c3ccccc3O,0,0,0,5,0,2,3,3,3,1,0,5,0,0.05882,22,3,5,2
1480292,Nc1nc(cc(n1)c2ccccc2O)c3cccc(Cl)c3,0,0,0,4,0,2,3,3,2,1,0,5,0,0.00000,21,3,4,2
1480293,COc1ccc(cc1OC)c2cc(nc(N)n2)c3ccccc3O,0,0,0,6,0,2,3,3,4,1,0,6,0,0.11111,24,3,6,2
1480294,Nc1nc(cc(n1)c2ccccc2O)c3occc3,0,0,0,5,0,1,3,3,2,2,0,5,0,0.00000,19,3,5,2
1485990,Cc1noc(n1)c2ccccn2,0,0,0,4,0,0,0,2,1,2,0,4,0,0.12500,12,2,4,0
1480295,Nc1nc(cc(n1)c2ccccc2O)c3cccs3,0,0,0,4,0,1,3,3,2,2,0,5,0,0.00000,19,3,5,2
1480296,CC1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccccc3)c4ccccc4,1,1,0,3,1,3,0,4,5,0,0,3,1,0.26923,29,3,3,0
1480297,CCC1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccccc3)c4ccccc4,1,1,0,3,1,3,0,4,6,0,0,3,1,0.29630,30,3,3,0
1480298,CC(C)C1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccccc3)c4ccccc4,1,1,0,3,1,3,0,4,6,0,0,3,1,0.32143,31,3,3,0
1485991,o1ncnc1c2cccnc2,0,0,0,4,0,0,0,2,1,2,0,4,0,0.00000,11,2,4,0
1480329,CC(C)CNCC(C)(C)N1C(=O)c2ccccc2C1=O,0,1,0,4,0,1,1,2,5,0,0,4,1,0.50000,20,1,3,1
1480299,CN1C(CC(=NOCc2ccccc2)CC1c3ccc(Cl)cc3)c4ccc(Cl)cc4,1,1,0,3,1,3,0,4,5,0,0,5,1,0.24000,30,3,3,0
1480300,CC1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccc(Cl)cc3)c4ccc(Cl)cc4,1,1,0,3,1,3,0,4,5,0,0,5,1,0.26923,31,3,3,0
1480301,CN1C(CC(=NOCc2ccccc2)CC1c3ccc(C)cc3)c4ccc(C)cc4,1,1,0,3,1,3,0,4,5,0,0,3,1,0.29630,30,3,3,0
1480302,CC1C(N(C)C(C/C/1=N/OCc2ccccc2)c3ccc(C)cc3)c4ccc(C)cc4,1,1,0,3,1,3,0,4,5,0,0,3,1,0.32143,31,3,3,0
1480303,COc1ccc(cc1)C2CC(=NOCc3ccccc3)CC(N2C)c4ccc(OC)cc4,1,1,0,5,1,3,0,4,7,0,0,5,1,0.29630,32,3,5,0
1480305,COc1ccc(cc1)C2CC(=NN2c3ccccc3)c4ccc(O)c(C)c4,0,1,0,4,0,3,1,4,4,0,0,4,1,0.17391,27,3,4,1
1480306,Cc1cc(ccc1O)C2=NN(C(C2)c3ccc(Cl)cc3)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,4,1,0.13636,26,3,3,1
1480307,CN(C)c1ccc(cc1)C2CC(=NN2c3ccccc3)c4ccc(O)c(C)c4,0,1,0,4,0,3,1,4,4,0,0,4,1,0.20833,28,3,4,1
1480308,Cc1cc(ccc1O)C2=NN(C(C2)c3ccccc3)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,3,1,0.13636,25,3,3,1
1480428,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)COc5ccccc5)[C@@H]1CC/C/2=N\O,0,0,4,5,3,1,1,5,4,0,3,5,4,0.62963,32,1,5,1
1480309,COc1ccc(cc1OC)C2CC(=NN2c3ccccc3)c4ccc(O)c(C)c4,0,1,0,5,0,3,1,4,5,0,0,5,1,0.20833,29,3,5,1
1480310,COc1cc(cc(OC)c1OC)C2CC(=NN2c3ccccc3)c4ccc(O)c(C)c4,0,1,0,6,0,3,1,4,6,0,0,6,1,0.24000,31,3,6,1
1480311,Cc1cc(ccc1O)C2=NN(C(C2)c3ccc(F)cc3)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,4,1,0.13636,26,3,3,1
1480312,Cc1cc(ccc1O)C2=NN(C(C2)c3ccccc3Cl)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,4,1,0.13636,26,3,3,1
1502991,C\C=C(/C)\O[C@H]1[C@H](CO)[C@]2(C)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(O[C@@H]6O[C@@H]([C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]6O[C@]9(C)O[C@H](CO)[C@H](O)[C@H](O)[C@H]9O)C(=O)O)[C@@](C)(C=O)[C@@H]5CC[C@@]34C)[C@@H]2CC1(C)C,4,4,5,24,8,0,13,9,14,0,4,24,9,0.89655,82,0,23,13
1480313,Cc1cc(ccc1O)C2=NN(C(C2)c3c(Cl)cccc3Cl)c4ccccc4,0,1,0,3,0,3,1,4,3,0,0,5,1,0.13636,27,3,3,1
1480314,Cc1cc(ccc1O)C2=NN(C(C2)c3cccc(c3)[N+](=O)[O-])c4ccccc4,0,1,0,6,0,3,1,4,4,0,0,6,1,0.13636,28,3,5,1
1480315,Cc1cc(ccc1O)C2=NN(C(C2)c3occc3)c4ccccc4,0,1,0,4,0,2,1,4,3,1,0,4,1,0.15000,24,3,4,1
1480316,Clc1ccc(cc1)c2cc(C3=CC(=O)C=CC3=O)n(n2)c4ccccc4,0,0,1,4,0,2,0,4,3,1,0,5,1,0.00000,26,3,4,0
1480322,CC(C)(CO)NC=C1C(=O)NC(=O)NC1=O,1,1,0,7,1,0,4,1,3,0,0,7,1,0.44444,16,0,5,4
1480317,Cc1ccc(cc1)c2cc(C3=CC(=O)C=CC3=O)n(n2)c4ccc(cc4)S(=O)(=O)N,0,0,1,7,0,2,2,4,4,1,0,8,1,0.04545,30,3,6,1
1480318,NS(=O)(=O)c1ccc(cc1)n2nc(cc2C3=CC(=O)C=CC3=O)c4ccc(Cl)cc4,0,0,1,7,0,2,2,4,4,1,0,9,1,0.00000,30,3,6,1
1480319,CC(CO)(CO)Nc1nc2ccccc2[nH]1,0,0,0,5,0,1,4,2,4,1,0,5,0,0.36364,16,2,4,4
1480320,OCCN(Cc1nc2ccccc2[nH]1)c3nc4ccccc4[nH]3,0,0,0,6,0,2,3,4,5,2,0,6,0,0.17647,23,4,4,3
1480321,CC(CO)(CO)NCc1nc2ccccc2[nH]1,0,0,0,5,0,1,4,2,5,1,0,5,0,0.41667,17,2,4,4
1480324,CCOC(=O)N1CCN(CC1)C=C2C(=O)NC(=O)NC2=O,2,2,0,9,2,0,2,2,2,0,0,9,2,0.50000,21,0,6,2
1480325,OC(CNC1CCCCC1)CN2C(=O)c3ccccc3C2=O,0,1,1,5,1,1,2,3,5,0,1,5,2,0.52941,22,1,4,2
1480326,CC(CO)(CO)NCCCN1C(=O)c2ccccc2C1=O,0,1,0,6,0,1,3,2,7,0,0,6,1,0.46667,21,1,5,3
1480327,CC(C)(CO)N1C(=O)c2ccccc2C1=O,0,1,0,4,0,1,1,2,2,0,0,4,1,0.33333,16,1,3,1
1480328,CC(C)(CO)NCC(C)(C)N1C(=O)c2ccccc2C1=O,0,1,0,5,0,1,2,2,5,0,0,5,1,0.50000,21,1,4,2
1480424,COc1ccc(cc1)C(=O)O[C@H]2CC[C@]3(C)[C@H]4CC[C@@]5(C)[C@@H](CC/C/5=N\O)[C@@H]4CC=C3C2,0,0,4,5,3,1,1,5,3,0,3,5,4,0.62963,32,1,5,1
1480330,Cc1c(CCc2ccccc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,4,0,2,1,4,9,2,0,4,0,0.24000,29,4,4,1
1480331,Cc1c(oc2cccc(OCCNCc3cccnc3)c12)C(=O)Nc4ccccc4,0,0,0,6,0,2,2,4,8,2,0,6,0,0.16667,30,4,5,2
1480332,Cc1c(CSc2ccccc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,4,0,2,1,4,9,2,0,5,0,0.20833,29,4,5,1
1480623,OC1=C(Br)C(OC1=O)c2ccccc2,0,1,0,3,0,1,1,2,1,0,0,4,1,0.10000,14,1,3,1
1480407,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccc(Cl)cc3)cc2)C(=S)NC1c4ccccc4[N+](=O)[O-],0,1,0,11,0,3,3,4,11,0,0,14,1,0.22581,45,3,8,3
1480333,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1C4CC4,0,0,1,6,1,1,1,4,9,2,1,6,1,0.36364,28,3,6,1
1480334,CCOC(=O)c1oc2cccc(OCCNCc3ccccc3)c2c1C,0,0,0,5,0,2,1,3,8,1,0,5,0,0.28571,26,3,5,1
1480335,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1C,0,0,0,6,0,1,1,3,8,2,0,6,0,0.30000,26,3,6,1
1480336,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1CC,0,0,0,6,0,1,1,3,9,2,0,6,0,0.33333,27,3,6,1
1480425,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)OC(=O)c5ccc(Cl)cc5)[C@@H]1CC/C/2=N\O,0,0,4,4,3,1,1,5,2,0,3,5,4,0.61538,31,1,4,1
1480337,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1C(C)C,0,0,0,6,0,1,1,3,9,2,0,6,0,0.36364,28,3,6,1
1480338,CCOC(=O)c1oc2cccc(OCCNCc3cccnc3)c2c1,0,0,0,6,0,1,1,3,8,2,0,6,0,0.26316,25,3,6,1
1480339,CC(=O)c1nccn1c2oc3cccc(OCCNCc4cccnc4)c3c2C,0,0,0,7,0,1,1,4,8,3,0,7,0,0.22727,29,4,7,1
1480340,COCc1ccc2oc(cc2c1)c3oc4cccc(OCCNCc5cccnc5)c4c3C,0,0,0,6,0,2,1,5,9,3,0,6,0,0.22222,33,5,6,1
1480353,CCCCc1nc(Cl)c(C=O)n1CC(=O)c2ccccc2,0,0,0,4,0,1,0,2,7,1,0,5,0,0.31250,21,2,4,0
1480341,Cc1c(COc2ccccc2C#N)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,6,0,2,1,4,9,2,0,6,0,0.20000,31,4,6,1
1480342,Cc1c(COc2ccccc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,5,0,0.20833,29,4,5,1
1480343,Cc1c(COc2cccc(F)c2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,6,0,0.20833,30,4,5,1
1480344,Cc1c(COc2cccc(F)c2F)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,7,0,0.20833,31,4,5,1
1480345,Cc1c(COc2ccccc2F)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,6,0,0.20833,30,4,5,1
1480346,Cc1c(COc2ccc(F)c(F)c2F)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,8,0,0.20833,32,4,5,1
1480347,Cc1c(COc2ccc(F)cc2F)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,7,0,0.20833,31,4,5,1
1480348,Cc1c(COc2ccc(F)cc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,6,0,0.20833,30,4,5,1
1480374,CCCCCCCCCCCCCCCC(=O)OCCCCCCOC(=O)CCCCCCCCCCCCCCC,0,0,0,4,0,0,0,0,35,0,0,4,0,0.94737,42,0,4,0
1480349,Cc1c(COc2ccc(Cl)cc2)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,5,0,2,1,4,9,2,0,6,0,0.20833,30,4,5,1
1480350,Cc1c(COc2ccc(cc2)C#N)oc3cccc(OCCNCc4cccnc4)c13,0,0,0,6,0,2,1,4,9,2,0,6,0,0.20000,31,4,6,1
1480351,CCCCc1nc(Cl)c(C=O)n1Cc2c(C)onc2C,0,0,0,5,0,0,0,2,6,2,0,6,0,0.50000,20,2,5,0
1480352,CCCCc1nc(Cl)c(C=O)n1CC(=O)c2ccc(Cl)cc2,0,0,0,4,0,1,0,2,7,1,0,6,0,0.31250,22,2,4,0
1480405,CC1=C(C(C(=C(C)N1)C(=O)Nc2ccc(Cl)cc2)c3ccncc3)C(=O)Nc4ccc(Cl)cc4,0,1,0,6,0,2,3,4,5,1,0,8,1,0.11538,34,3,4,3
1480354,CCCCc1nc(Cl)c(C=O)n1Cc2ccc(cc2)c3ccccc3C(=O)OC,0,0,0,5,0,2,0,3,8,1,0,6,0,0.26087,29,3,5,0
1480355,CCCCc1nc(Cl)c(C=O)n1Cc2ccc(cc2)c3ccccc3C#N,0,0,0,4,0,2,0,3,7,1,0,5,0,0.22727,27,3,4,0
1480356,CCCCc1nc(Cl)c(C=O)n1Cc2ccc(cc2)[N+](=O)[O-],0,0,0,6,0,1,0,2,7,1,0,7,0,0.33333,22,2,5,0
1480357,CCCCc1nc(Cl)c(C=O)n1Cc2cc3OCOc3cc2C,0,1,0,5,0,1,0,3,6,1,0,6,1,0.41176,23,2,5,0
1480358,CCCCc1nc(Cl)c(C=O)n1Cc2ccccc2,0,0,0,3,0,1,0,2,6,1,0,4,0,0.33333,19,2,3,0
1480359,CCCCc1nc(Cl)c(C=O)n1Cc2cc(OC)c(OC)cc2Br,0,0,0,5,0,1,0,2,8,1,0,7,0,0.41176,24,2,5,0
1480360,Fc1cccc(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.11765,23,2,4,0
1480361,Clc1cccc(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.11765,23,2,4,0
1480362,[O-][N+](=O)c1cccc(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,8,0,2,0,3,5,0,0,8,1,0.11765,25,2,6,0
1480363,CC(C)(C)c1ccc(cc1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,5,1,0.28571,26,2,4,0
1480364,CCCCCc1ccc(cc1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,8,0,0,5,1,0.31818,27,2,4,0
1480365,Brc1ccc(cc1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.11765,23,2,4,0
1480366,Fc1cccc(C(=O)OCCN2C(=O)c3ccccc3C2=O)c1F,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480367,Fc1ccc(C(=O)OCCN2C(=O)c3ccccc3C2=O)c(F)c1,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480368,Fc1ccc(F)c(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480369,Fc1cccc(F)c1C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480370,Fc1ccc(cc1F)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480371,Clc1ccccc1C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.11765,23,2,4,0
1480372,[O-][N+](=O)c1ccccc1C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,8,0,2,0,3,5,0,0,8,1,0.11765,25,2,6,0
1480373,CCCCCCCCCCCCCCCC(=O)OCC(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC,1,1,0,10,1,0,4,1,35,0,0,10,1,0.95122,51,0,10,4
1480375,COc1ccc(cc1)C2=NOC(C2CN3CCOCC3)c4c[nH]c5ccccc45,1,2,0,6,1,2,1,5,5,1,0,6,2,0.34783,29,3,5,1
1480376,Cc1ccc(cc1)C2=NOC(C2CN3CCOCC3)c4c[nH]c5ccccc45,1,2,0,5,1,2,1,5,4,1,0,5,2,0.34783,28,3,4,1
1480377,Clc1ccc(cc1)C2=NOC(C2CN3CCOCC3)c4c[nH]c5ccccc45,1,2,0,5,1,2,1,5,4,1,0,6,2,0.31818,28,3,4,1
1480378,C(C1C(ON=C1c2ccccc2)c3c[nH]c4ccccc34)N5CCOCC5,1,2,0,5,1,2,1,5,4,1,0,5,2,0.31818,27,3,4,1
1503690,CCCCCCCCCCCCNCC(=O)N[C@@H](CC(=O)N)C(=O)N[C@H]1CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]3CCCCN3C1=O)[C@@H](C)O)[C@H](C)CC,3,3,0,32,3,0,16,3,25,0,0,32,3,0.73214,88,0,17,15
1480379,COc1ccc(cc1)C2=NOC(C2CN3CCCCC3)c4c[nH]c5ccccc45,1,2,0,5,1,2,1,5,5,1,0,5,2,0.37500,29,3,4,1
1480380,Cc1ccc(cc1)C2=NOC(C2CN3CCCCC3)c4c[nH]c5ccccc45,1,2,0,4,1,2,1,5,4,1,0,4,2,0.37500,28,3,3,1
1480381,Clc1ccc(cc1)C2=NOC(C2CN3CCCCC3)c4c[nH]c5ccccc45,1,2,0,4,1,2,1,5,4,1,0,5,2,0.34783,28,3,3,1
1480382,C(C1C(ON=C1c2ccccc2)c3c[nH]c4ccccc34)N5CCCCC5,1,2,0,4,1,2,1,5,4,1,0,4,2,0.34783,27,3,3,1
1511841,CCCCCCCCCCCCCCC[C@@H](OC)[C@@H](CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)[C@H](CCCCCCCCCCCCCC)[C@@H](CCCCCCCCCCCCCCC)OC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,15,2,0,6,2,66,0,0,15,2,0.97436,93,0,15,6
1480383,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccccc3)cc1,0,1,0,6,0,2,3,3,4,0,0,6,1,0.15789,25,2,3,3
1480384,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3ccccc3)cc1,0,1,0,5,0,2,3,3,4,0,0,6,1,0.15789,25,2,3,3
1480385,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccc(OC)cc3)cc1,0,1,0,7,0,2,3,3,5,0,0,7,1,0.20000,27,2,4,3
1480386,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3ccc(OC)cc3)cc1,0,1,0,6,0,2,3,3,5,0,0,7,1,0.20000,27,2,4,3
1480426,Cc1ccc(cc1)C(=O)O[C@H]2CC[C@]3(C)[C@H]4CC[C@@]5(C)[C@@H](CC/C/5=N\O)[C@@H]4CC=C3C2,0,0,4,4,3,1,1,5,2,0,3,4,4,0.62963,31,1,4,1
1480387,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3occc3)cc1,0,1,0,7,0,1,3,3,4,1,0,7,1,0.17647,24,2,4,3
1480388,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3occc3)cc1,0,1,0,6,0,1,3,3,4,1,0,7,1,0.17647,24,2,4,3
1480389,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccccc3O)cc1,0,1,0,7,0,2,4,3,4,0,0,7,1,0.15789,26,2,4,4
1480390,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3ccccc3O)cc1,0,1,0,6,0,2,4,3,4,0,0,7,1,0.15789,26,2,4,4
1480406,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccc(cc3)C(=O)O)cc2)C(=S)NC1c4cccc(c4)[N+](=O)[O-],0,1,0,13,0,3,4,4,12,0,0,15,1,0.21875,47,3,9,4
1480391,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2C\C=C\c3ccccc3)cc1,0,1,0,6,0,2,3,3,6,0,0,6,1,0.18182,28,2,3,3
1480392,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3cccc(c3)[N+](=O)[O-])cc1,0,1,0,9,0,2,3,3,5,0,0,9,1,0.15789,28,2,5,3
1480393,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3cccc(c3)[N+](=O)[O-])cc1,0,1,0,8,0,2,3,3,5,0,0,9,1,0.15789,28,2,5,3
1480394,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccc(O)c(OC)c3)cc1,0,1,0,8,0,2,4,3,5,0,0,8,1,0.20000,28,2,5,4
1503691,CCCCCCCCCCCCCCCCNC(=O)N[C@@H](CC(=O)N)C(=O)N[C@H]1CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H]3CCCCN3C1=O)[C@@H](C)O)[C@H](C)CC,3,3,0,32,3,0,16,3,27,0,0,32,3,0.74576,91,0,16,15
1480395,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3cccc(Cl)c3)cc1,0,1,0,6,0,2,3,3,4,0,0,7,1,0.15789,26,2,3,3
1480396,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3cccc(Cl)c3)cc1,0,1,0,5,0,2,3,3,4,0,0,7,1,0.15789,26,2,3,3
1480397,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccc(cc3)N(C)C)cc1,0,1,0,7,0,2,3,3,5,0,0,7,1,0.23810,28,2,4,3
1480398,COc1ccc(NC(=O)C2=C(C)NC(=S)NC2c3ccc(cc3)N(C)C)cc1,0,1,0,6,0,2,3,3,5,0,0,7,1,0.23810,28,2,4,3
1481284,CN1c2c(C)n(nc2c3ccccc3S1(=O)=O)c4ccc(cc4)C(=O)\C=C\c5ccc(Cl)cc5,0,1,0,6,0,3,0,5,4,1,0,8,1,0.07692,34,4,5,0
1480399,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2c3ccncc3)cc1,0,1,0,7,0,1,3,3,4,1,0,7,1,0.16667,25,2,4,3
1480400,COc1ccc(NC(=O)C2=C(C)NC(=O)NC2)cc1,0,1,0,6,0,1,3,2,3,0,0,6,1,0.23077,19,1,3,3
1480401,CC1=C(C(C(=C(C)N1)C(=O)Nc2ccc(Cl)cc2)c3ccccc3)C(=O)Nc4ccc(Cl)cc4,0,1,0,5,0,3,3,4,5,0,0,7,1,0.11111,34,3,3,3
1480402,COc1ccc(cc1)C2C(=C(C)NC(=C2C(=O)Nc3ccc(Cl)cc3)C)C(=O)Nc4ccc(Cl)cc4,0,1,0,6,0,3,3,4,6,0,0,8,1,0.14286,36,3,4,3
1480403,CC1=C(C(C(=C(C)N1)C(=O)Nc2ccc(Cl)cc2)c3occc3)C(=O)Nc4ccc(Cl)cc4,0,1,0,6,0,2,3,4,5,1,0,8,1,0.12000,33,3,4,3
1480404,COc1cc(ccc1O)C2C(=C(C)NC(=C2C(=O)Nc3ccc(Cl)cc3)C)C(=O)Nc4ccc(Cl)cc4,0,1,0,7,0,3,4,4,6,0,0,9,1,0.14286,37,3,5,4
1513624,CC[C@@]1(C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1)NC(=S)Nc%10ccccc%10,2,5,1,14,3,3,4,10,9,1,1,15,6,0.50943,68,4,12,4
1480408,CCOC(=O)C1=C(C)N(CC(O)COc2ccc(\C=N\C(=S)Nc3ccc(Cl)cc3)cc2)C(=S)NC1c4cccc(c4)[N+](=O)[O-],0,1,0,11,0,3,3,4,11,0,0,14,1,0.22581,45,3,8,3
1480409,Cc1ccc2[nH]c3c(CCc4c3nc5ccc(Cl)cc5c4c6ccccc6)c2c1,0,0,1,2,0,3,1,6,1,2,0,3,1,0.11538,29,5,1,1
1480410,Cc1cccc2c3CCc4c(nc5ccc(Cl)cc5c4c6ccccc6)c3[nH]c12,0,0,1,2,0,3,1,6,1,2,0,3,1,0.11538,29,5,1,1
1480416,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccc(cc3)C(=O)NNC(=O)CCO[N+](=O)[O-],0,0,0,11,0,2,3,3,10,1,0,12,0,0.33333,36,3,8,3
1480418,OC1=C(Oc2c(O)ccc(O)c2C1=O)c3ccc(O)c(O)c3,0,0,0,7,0,2,5,3,1,1,0,7,0,0.00000,22,3,7,5
1480411,Cc1ccc2c3CCc4c(nc5ccc(Cl)cc5c4c6ccccc6)c3[nH]c2c1,0,0,1,2,0,3,1,6,1,2,0,3,1,0.11538,29,5,1,1
1480412,CC(C)Cc1ccc(cc1)C(C)C2=NNC(=S)N2c3ccc(C(=O)NNC(=O)CCO[N+](=O)[O-])c(c3)C(=O)NNC(=O)CCO[N+](=O)[O-],0,0,0,19,0,2,5,3,15,1,0,20,0,0.35714,48,3,13,5
