Hit,Smiles
1345999,C[C@@H](c1nc(Nc2ccc(cc2)C#N)nc(N)c1C)c3c(F)cccc3F
1346053,COC(=O)c1ncn(CC=C2OC(=O)C(=C2OCc3ccccc3)OCc4ccccc4)n1
1346000,CC(C)[C@@]12CC[C@@]3(OO1)C(=C2)CC[C@@H](C(=C)C)[C@]3(C)CCC(=O)O
1346001,C\C(=C/C(=O)O)\CC[C@H]1C(=CC(=O)[C@H]2C(C)(C)CCC[C@]12C)C
1346002,C\C(=C/C(=O)O)\CC[C@H]1C(=C)CC[C@H]2C(C)(C)C(=O)CC[C@]12C
1346003,C\C(=C/C(=O)O)\CC[C@H]1C(=C)C[C@@H](O)[C@H]2C(C)(C)CCC[C@]12C
1346054,NC(=O)c1ncn(CCC2(O)NC(=O)C(=C2OCc3ccccc3)OCc4ccccc4)n1
1346004,CC(C)[C@H](c1oc2ccccc2n1)n3cc(\C=C\C(=O)NO)nn3
1346005,ONC(=O)\C=C\c1cn(Cc2nc3ccccc3s2)nn1
1346006,ONC(=O)\C=C\c1cn(Cc2oc3ccccc3n2)nn1
1346007,ONC(=O)\C=C\c1cn(Cc2nc3ccccc3[nH]2)nn1
1346008,NC(=O)CCC(c1oc2ccccc2n1)n3cc(\C=C\C(=O)NO)nn3
1346009,CC(c1oc2ccccc2n1)n3cc(\C=C\C(=O)NO)nn3
1346010,CC(C)C(c1oc2ccccc2n1)n3cc(\C=C\C(=O)NO)nn3
1346011,CC(C)C(c1nc2ccccc2s1)n3cc(\C=C\C(=O)NO)nn3
1346012,ONC(=O)\C=C\c1cn(nn1)C(Cc2ccccc2)c3oc4ccccc4n3
1346029,C\C(=C/1\C(=O)OC(=CC1=O)C)\NCCc2ccc(O)cc2
1346013,CCC(C)C(c1oc2ccccc2n1)n3cc(\C=C\C(=O)NO)nn3
1346014,CC(C)CC(c1oc2ccccc2n1)n3cc(\C=C\C(=O)NO)nn3
1346015,ONC(=O)\C=C\c1cn(nn1)C(CC(=O)O)c2oc3ccccc3n2
1346016,ONC(=O)\C=C\c1cn(nn1)C(CCC(=O)O)c2oc3ccccc3n2
1346030,C\C(=C/1\C(=O)OC(=CC1=O)C)\N
1346017,CC(C)[C@@H](c1oc2ccccc2n1)n3cc(\C=C\C(=O)NO)nn3
1346018,O[C@@H]1[C@@H](COC(=O)c2ccccc2)O[C@@H](Oc3ccc(O)cc3)[C@H](O)[C@H]1O
1346019,O[C@@H]1[C@@H](COC(=O)c2ccccc2)O[C@@H](Oc3ccc(O)cc3C=O)[C@H](O)[C@H]1O
1346020,O[C@@H]1[C@@H](COC(=O)c2ccccc2)O[C@@H](O[C@H]3[C@H](O)[C@@H](COC(=O)c4ccccc4)O[C@@H](Oc5ccc(O)cc5C=O)[C@@H]3O)[C@H](O)[C@H]1O
1346021,O[C@@H]1[C@@H](COC(=O)c2ccccc2)O[C@@H](Oc3ccc(O)cc3COC(=O)C4(O)CC(=O)[C@@H](O)[C@@H](O)[C@H]4O)[C@H](OC(=O)c5ccccc5)[C@H]1O
1346023,O[C@@H]1C=CC(=O)[C@H](OC(=O)c2ccccc2)[C@@]1(O)C(=O)OCc3cc(O)ccc3O[C@@H]4O[C@H](COC(=O)c5ccccc5)[C@@H](O)[C@H](O)[C@H]4OC(=O)c6ccccc6
1346024,O[C@@H]1C=CC(=O)[C@H](O)[C@@]1(O)C(=O)OCc2cc(O)ccc2O[C@@H]3O[C@H](COC(=O)c4ccccc4)[C@@H](O)[C@H](O)[C@H]3OC(=O)c5ccccc5
1346025,O[C@@H]1[C@@H](COC(=O)c2ccccc2)O[C@@H](Oc3ccc(O)cc3COC(=O)c4cccc(O)c4O)[C@H](OC(=O)c5ccccc5)[C@H]1O
1346026,C\C=C(/C)\C(=O)NCC(C)C
1346027,CC(=O)N1CCc2c(C1)[nH]c3ccccc23
1346028,OCC(=O)c1cccn1CCc2ccc(O)cc2
1346031,Cl.CCCCc1c(C)nc2ccc(OC)cc2c1SCCC#N
1346032,COc1ccc(CNc2sc3COC(C)(C)Cc3c2C#N)cc1
1346033,CCc1ccc2OCC(C(F)(F)F)S(=O)(=O)c2c1
1346034,CCN(CC)Cc1c(O)ccc2ccccc12
1346035,CCc1c(C)nc2ccc(OC)cc2c1SCCC#N
1346036,COc1ccc2nc(C)cc(SCCC#N)c2c1
1346037,CCOC(=O)c1cnc2ccc(OC)cc2c1SCCC#N
1346038,Cl.CCOC(=O)c1cnc2ccccc2c1SCCC#N
1346039,CCOC(=O)c1c(C)nc2ccccc2c1SCCC#N
1346040,Cl.CCOC(=O)c1c(CC)nc2ccccc2c1SCCC#N
1346041,Cl.CCCc1nc2ccccc2c(SCCC#N)c1C(=O)OCC
1346042,Cl.CCCCc1c(C)nc2ccc(OC)cc2c1SCCC#C
1346043,Cl.CCCCc1c(C)nc2ccc(OC)cc2c1SCCCC#N
1346044,Cl.CCCCc1c(C)nc2ccc(OC)cc2c1SCC#N
1346045,Cl.CCCCc1c(C)nc2ccc(OC)cc2c1SCCCO
1346046,Cl.CCCCc1c(C)nc2ccc(OC)cc2c1SCCc3ccccc3
1346047,Cl.CCOC(=O)c1c(C)nc2ccccc2c1NCC#N
1346048,Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H]([18F])C2)cc1
1346049,Cc1ccc(COC(=O)N2CC[C@@H](CNc3ncccn3)[C@H]([18F])C2)cc1
1346050,Oc1ccc(cc1)c2nc(SCC(=O)NN3C(=Nc4ccccc4C3=O)COc5ccc(Cl)cc5Cl)nc(Nc6ccc(Cl)cc6)c2C#N
1346051,Oc1ccc(Nc2nc(SCC(=O)NN3C(=Nc4ccccc4C3=O)COc5ccc(Cl)cc5Cl)nc(c6ccc(O)cc6)c2C#N)cc1
1346055,COC(=O)c1ncn(CC=C2OC(=O)C(=C2O)O)n1
1346056,COC(=O)c1ncn(CC=C2OC(=O)C(=C2OCc3ccccc3)OCc4ccccc4)c1C(=O)OC
1346057,COC(=O)c1ncn(CCC2(O)NC(=O)C(=C2OCc3ccccc3)OCc4ccccc4)c1C(=O)OC
1346058,NC(=O)c1ncn(CCC2(O)NC(=O)C(=C2OCc3ccccc3)OCc4ccccc4)c1C(=O)N
1346060,CCCCCCCCCCCCNC(=O)C1CSC([C@H](O)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](COC(=O)C)OC(=O)C)N1C(=O)C
1346061,CCCCCCCCCCCCCCNC(=O)C1CSC([C@H](O)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](COC(=O)C)OC(=O)C)N1C(=O)C
1346062,CCCCCCCCCCCCCCCCNC(=O)C1CSC([C@H](O)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](COC(=O)C)OC(=O)C)N1C(=O)C
1346063,CCCCCCCCCCCCCCCCCCNC(=O)C1CSC([C@H](O)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](COC(=O)C)OC(=O)C)N1C(=O)C
1346064,CC1(C)OC(=O)C2=C1C=CN(CCO)C2=O
1346065,CC1(C)OC(=O)C2=C1C=CN(NC(=S)N)C2=O
1346066,CC1(C)OC(=O)C2=C1C=CN(CC(O)CO)C2=O
1346067,CN(C)CCN1C=CC2=C(C(=O)OC2(C)C)C1=O
1346068,CCN(CC)CC(O)CN1C=CC2=C(C(=O)OC2(C)C)C1=O
1346069,CC1(C)OC(=O)C2=C1C=CN(CC(O)COCC=C)C2=O
1346070,CC1(C)OC(=O)C2=C1C=CN(CCCN3CCCC3)C2=O
1346071,CC1(C)OC(=O)C2=C1C=CN(CC(O)CN3CCCCC3)C2=O
1346072,CC1(C)OC(=O)C2=C1C=CN(CCCN3CCOCC3)C2=O
1346073,CC1(C)OC(=O)C2=C1C=CN(CC(O)CN3CCOCC3)C2=O
1346074,CCOC(=O)CN1C=CC2=C(C(=O)OC2(C)C)C1=O
1346075,CC1(C)OC(=O)C2=C1C=CN(Cc3ccncc3)C2=O
1346076,CC1(C)OC(=O)C2=C1C=CN(Cc3ccc(Cl)cc3)C2=O
1346077,CC1(C)OC(=O)C2=C1C=CN(Cc3ccc(Cl)cc3Cl)C2=O
1346093,Clc1ccc2C=C(C3Nc4ccccc4NC5=C3C(=O)CCC5)C(=O)N(CC=C)c2c1
1346078,CC1(C)OC(=O)C2=C1C=CN(Cc3cccc(c3)C(F)(F)F)C2=O
1346079,CC1(C)OC(=O)C2=C1C=CN(CCc3ccccc3)C2=O
1346080,CC1(C)OC(=O)C2=C1C=CN(CC(O)c3ccccc3)C2=O
1346081,CC1(C)OC(=O)C2=C1C=CN(CCc3ccc(O)cc3)C2=O
1346082,COc1ccc(CCN2C=CC3=C(C(=O)OC3(C)C)C2=O)cc1
1346083,CC1(C)OC(=O)C2=C1C=CN(CCc3ccc(Cl)cc3)C2=O
1346084,CC1(C)OC(=O)C2=C1C=CN(CCc3ccccc3Cl)C2=O
1346085,CC1(C)OC(=O)C2=C1C=CN(CCc3ccc(F)cc3)C2=O
1346086,CC1(C)OC(=O)C2=C1C=CN(CCc3ccc(cc3)S(=O)(=O)N)C2=O
1346087,CC1(C)OC(=O)C2=C1C=CN(CCc3c[nH]c4ccccc34)C2=O
1346088,CC1(C)OC(=O)C2=C1C=CN(CCCn3ccnc3)C2=O
1346089,CC1(C)OC(=O)C2=C1C=CN(CCNc3ccc(cn3)[N+](=O)[O-])C2=O
1346090,CC1(C)OC(=O)C2=C1C=CN(CC(O)CN3CCN(Cc4ccccc4)CC3)C2=O
1346091,CC1(C)OC(=O)C2=C1C=CN(CC(O)COc3ccccc3)C2=O
1346092,CC1(C)CC2=C(C(Nc3ccccc3N2)C4=Cc5ccc(Cl)cc5N(CC=C)C4=O)C(=O)C1
1346094,COc1ccc(cc1)\C(=C(\C#N)/c2ccc(O)cc2)\c3ccc(O)cc3
1346095,C[C@]12C[C@@H]([C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O)c5ccc(OCCOCCOCCn6cc(CNC7=CC(=O)c8ccccc8C7=O)nn6)cc5
1346096,C[C@]12C[C@@H]([C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O)c5ccc(OCCCCCS(=O)(=O)C(F)(F)C(F)(F)F)cc5
1346097,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N1CCN(CC1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4
1346098,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)Oc1cc(C)cc(C)c1C(C)(C)CC(=O)N2CCN(CC2)c3cc4N(C=C(C(=O)O)C(=O)c4cc3F)C5CC5
1346099,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)Oc1c(C)cc(OP(=O)(O)O)c(c1C)C(C)(C)CC(=O)N2CCN(CC2)c3cc4N(C=C(C(=O)O)C(=O)c4cc3F)C5CC5
1346100,C[C@@H](C[C@H](O)[C@H]1O[C@@H]2CC[C@@]3(CC[C@@H](O3)\C=C\[C@@H](C)[C@@H]4CC(=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)C=O)O[C@H]2[C@H](O)C1=C)[C@H]6O[C@@]7(CCCCO7)CC[C@H]6C
1346101,C[C@@H](C[C@H](O)[C@H]1O[C@@H]2CC[C@@]3(CC[C@@H](O3)\C=C\[C@@H](C)[C@@H]4CC(=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)CO)O[C@H]2[C@H](O)C1=C)[C@H]6O[C@@]7(CCCCO7)CC[C@H]6C
1346102,C[C@@H](C[C@H](O)[C@H]1O[C@@H]2CC[C@@]3(CC[C@@H](O3)\C=C\[C@@H](C)[C@@H]4CC(=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)C)O[C@H]2[C@H](O)C1=C)[C@H]6O[C@]7(CC[C@H]6C)CC(O)CCO7
1346103,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCOCC4
1346104,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(N4CCOCC4)c(F)c3
1346105,Cc1cc(NC(=O)c2oc(Nc3ccccc3F)nn2)ccc1N4CCOCC4
1346106,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cc3F)N4CCOCC4
1346107,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4
1346108,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cn3)N4CCOCC4
1346109,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCCCC4
1346110,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCSCC4
1346111,[O-][S+]1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cn2
1346112,CN1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cn2
1346113,CC(=O)N1CCN(CC1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2
1346114,CCCCc1ccc(NC(=O)c2oc(Nc3ccccc3F)nn2)cc1
1346115,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cc3)C4CCCCC4
1346116,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(cc3)c4ccccc4
1346117,COc1ccc(NC(=O)c2oc(Nc3ccccc3F)nn2)cn1
1346118,CCCCOc1ccc(NC(=O)c2oc(Nc3ccccc3F)nn2)cn1
1346119,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(Oc4ccccc4)nc3
1351751,CCC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
1346120,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(Oc4cccnc4)nc3
1346121,Fc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(Nc4ccccc4)nc3
1346122,CCCCSc1ccc(NC(=O)c2oc(Nc3ccccc3F)nn2)cc1
1346123,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3
1346124,Fc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1
1346125,Fc1ccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)cc1
1346126,Fc1ccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)cc1F
1346127,Clc1ccccc1Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4
1346128,Clc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1
1346129,Clc1ccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)cc1
1346130,COc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1
1346131,CCOc1cccc(Nc2oc(nn2)C(=O)Nc3ccc(nc3)N4CCOCC4)c1
1346132,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(Oc5ccccc5)c4)nn3
1346133,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(OCc5ccccc5)c4)nn3
1346134,Fc1ccc(cc1)C2ON=C(N2c3ccc(cc3)N4CCNCC4)c5oc(cc5)c6ccc(Cl)cc6
1346135,Fc1ccc(C2ON=C(N2c3ccc(cc3)N4CCNCC4)c5oc(cc5)c6ccc(Cl)cc6)c(F)c1
1346136,Fc1cc(F)cc(c1)C2ON=C(N2c3ccc(cc3)N4CCNCC4)c5oc(cc5)c6ccc(Cl)cc6
1346137,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6c[nH]cn6
1346138,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6cnc(nc6)c7ccccc7
1346139,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccc(cc6)c7ncccn7
1346140,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccc(cc6)c7cncnc7
1346141,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6cccc(c6)c7cncnc7
1346142,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cncnc7
1346143,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cccnc7
1346144,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7ccccc7
1346145,Clc1cccc(c1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cncnc7
1346146,Fc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cncnc7
1346147,Clc1ccc(cc1Cl)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cncnc7
1346148,Fc1cc(ccc1Cl)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cncnc7
1346149,C1CN(CCN1)c2ccc(cc2)N3C(ON=C3c4oc(cc4)c5ccncc5)c6ccccc6c7cncnc7
1346150,COc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cncnc7
1346151,CNC(=O)c1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cncnc7
1346152,N#Cc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cncnc7
1346153,N#Cc1cccc(c1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)N5CCNCC5)c6ccccc6c7cncnc7
1346154,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3c4ccc(cc4)C5CCNCC5)c6ccncc6
1346155,FC1(F)CCN(CC1)c2ccc(cc2)N3C(ON=C3c4oc(cc4)c5ccc(Cl)cc5)c6ccncc6
1346156,Clc1ccc(cc1)c2oc(cc2)C3=NOC(N3Cc4ccc(cc4)N5CCNCC5)c6ccncc6
1346157,CNc1ncc2c(nn(C[C@@H]3CC[C@@H](O)CC3)c2n1)C(C)C
1346158,CNc1ncc2c(nn(C[C@@H]3CCCN3)c2n1)C(C)C
1346159,CNc1ncc2c(nn(CC3CCCNC3)c2n1)C(C)C
1346160,CNc1ncc2c(nn(CC3CCNCC3)c2n1)C(C)C
1346161,CNc1ncc2c(nn(C[C@@H]3CC[C@@H](O)CC3)c2n1)C(=C)C
1346162,CNc1ncc2c(nn(C[C@@H]3CC[C@@H](O)CC3)c2n1)c4ccccc4
1346163,CNc1ncc2c(nn(C[C@@H]3CC[C@H](O)CC3)c2n1)c4ccccc4
1346164,CNc1ncc2c(nn(C[C@@H]3CC[C@@H](N)CC3)c2n1)c4ccccc4
1346165,CNc1ncc2c(nn(C[C@@H]3CC[C@H](N)CC3)c2n1)c4ccccc4
1346194,C[C@@H](CC\C=C(\C)/C(=O)O)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C
1346166,CNc1ncc2c(nn(CC3CCC(N)CC3)c2n1)c4ccc(OC)cc4
1346167,CNc1ncc2c(nn(CC3CCC(N)CC3)c2n1)c4cccc(OC)c4
1346168,CNc1ncc2c(nn(CC3CCC(N)CC3)c2n1)c4ccccc4OC
1346169,CNc1ncc2c(nn(CC3CCC(N)CC3)c2n1)c4ccc(cc4)C(F)(F)F
1346170,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)S(=O)(=O)C
1346171,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4ccccc4
1346172,CCOC(=O)c1cnc2ccc(F)cc2c1SCCC#N
1346173,CCOC(=O)c1cnc2ccc(C)cc2c1SCCC#N
1346174,CCOC(=O)c1cnc2ccc(Cl)cc2c1SCCC#N
1351752,C[C@H](CCCC=C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
1346175,CCOC(=O)c1cnc2ccc(cc2c1SCCC#N)C(=O)C
1346176,CCOC(=O)c1cnc2ccc(cc2c1SCCC#N)C(C)O
1346177,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCC(CC3)C#N
1346178,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCC(CC3)C(F)(F)F
1346199,COc1ccc2C(=CC(=O)Oc2c1)CC3=CC(=O)N4[C@@H](CSC4=C3c5ccccc5)C(=O)O
1346179,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCC(F)(F)CC3
1346180,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCCC(F)(F)C3
1346181,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCC(F)(F)C3
1346182,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)C
1360777,CC1=CC(OC1=O)c2cccs2
1346183,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)C(F)(F)F
1346184,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4ccc(F)cc4
1346185,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4cccs4
1346186,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4occc4
1346187,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4cccn4C
1346188,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)c4cc5ccccc5s4
1346189,COC(=O)N1CCN(CC(=O)c2ccc(OCCCN3CCC[C@H]3C)cc2)CC1
1346190,CCOC(=O)N1CCN(CC(=O)c2ccc(OCCCN3CCC[C@H]3C)cc2)CC1
1346191,CC(C)COC(=O)N1CCN(CC(=O)c2ccc(OCCCN3CCC[C@H]3C)cc2)CC1
1346192,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)Oc4ccccc4
1346193,C[C@@H]1CCCN1CCCOc2ccc(cc2)C(=O)CN3CCN(CC3)C(=O)Oc4ccc(F)cc4
1346279,OC(=O)Cc1cccc(c1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2
1346195,C[C@@H]1CC(=C2C(=O)c3c(O)c(ccc3O[C@]2(CO)[C@@H]1OC(=O)C)c4ccc(O)c5C(=O)C6=C(O)C[C@@H](C)[C@@H](OC(=O)C)[C@@]6(COC(=O)C)Oc45)O
1346196,C[C@@H]1CC(=C2C(=O)c3c(O)cccc3O[C@]2(COC(=O)C)[C@@H]1OC(=O)C)O
1346197,Cc1cccc(CCC2=CC(=O)N3[C@@H](CSC3=C2c4ccccc4)C(=O)O)c1
1346198,Cc1cccc(OCC2=CC(=O)N3[C@@H](CSC3=C2c4ccccc4)C(=O)O)c1C
1351753,CC(Cl)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
1346200,COc1ccc2C(=CC(=O)Oc2c1)CC3=CC(=O)N4[C@@H](CSC4=C3C5CC5)C(=O)O
1346201,[Li+].[O-]C(=O)[C@@H]1CSC2=C(C3CC3)C(=CC(=O)N12)Cc4csc5ccccc45
1346202,[Li+].[O-]C(=O)[C@@H]1CSC2=C(C3CC3)C(=CC(=O)N12)Cn4nnc5ccccc45
1346203,CC(C)C1=C2SC[C@H](N2C(=O)C=C1CCc3cccc(C)c3)C(=O)O
1346204,[Li+].CC(C)C1=C2SC[C@H](N2C(=O)C=C1Cn3nnc4ccccc34)C(=O)[O-]
1346205,[Li+].CC(C)C1=C2SC[C@H](N2C(=O)C=C1Cc3cccc4ccccc34)C(=O)[O-]
1346206,COc1ccc2C(=CC(=O)Oc2c1)CC3=CC(=O)N4[C@@H](CSC4=C3c5cccs5)C(=O)O
1346207,[Li+].[O-]C(=O)[C@@H]1CSC2=C(C(=CC(=O)N12)Cc3cccc4ccccc34)c5cccs5
1346208,OC(=O)[C@@H]1CSC2=C(C(=CC(=O)N12)COc3cccc4ccccc34)c5cccs5
1346209,Cc1cccc(OCC2=CC(=O)N3[C@@H](CSC3=C2c4ccc5OCOc5c4)C(=O)O)c1C
1346210,[Li+].[O-]C(=O)[C@@H]1CSC2=C(C(=CC(=O)N12)Cc3csc4ccccc34)c5ccc6OCOc6c5
1346211,[Li+].[O-]C(=O)[C@@H]1CSC2=C(C(=CC(=O)N12)COc3cccc4ccccc34)c5ccc6OCOc6c5
1346212,[Li+].Cc1cccc(CCC2=CC(=O)N3[C@@H](CSC3=C2c4c[nH]c5ccccc45)C(=O)[O-])c1
1346213,[Li+].[O-]C(=O)[C@@H]1CSC2=C(C(=CC(=O)N12)COc3cccc4ccccc34)c5c[nH]c6ccccc56
1346214,[Li+].[O-]C(=O)[C@@H]1CSC2=C(C(=CC(=O)N12)Cc3ccc4OCOc4c3)c5c[nH]c6ccccc56
1346225,Cc1ccc2C=C(C3Nc4ccccc4NC5=C3C(=O)CC(C)(C)C5)C(=O)N(CC=C)c2c1
1346215,[Li+].Cc1cccc(OCC2=CC(=O)N3[C@@H](CSC3=C2c4cccnc4)C(=O)[O-])c1C
1346216,[Li+].[O-]C(=O)[C@@H]1CSC2=C(C(=CC(=O)N12)Cn3nnc4ccccc34)c5cccnc5
1346217,[Li+].[O-]C(=O)[C@@H]1CSC2=C(C(=CC(=O)N12)Cc3ccc4OCOc4c3)c5cccnc5
1346218,[Li+].COC1=C2SC[C@H](N2C(=O)C=C1Cc3csc4ccccc34)C(=O)[O-]
1346219,[Li+].COC1=C2SC[C@H](N2C(=O)C=C1Cc3cccc4ccccc34)C(=O)[O-]
1346220,COC1=C2SC[C@H](N2C(=O)C=C1Cc3ccc4OCOc4c3)C(=O)O
1346221,Clc1ccc2C=C(C3N(CC=C)c4ccccc4NC5=C3C(=O)CCC5)C(=O)N(CC=C)c2c1
1346222,CC1(C)CC(=O)C2=C(C1)Nc3ccccc3N(CC=C)C2C4=Cc5ccccc5N(CC=C)C4=O
1346223,CC1(C)CC2=C(C(Nc3ccccc3N2)C4=Cc5ccccc5N(CC=C)C4=O)C(=O)C1
1346224,C=CCN1C(=O)C(=Cc2ccccc12)C3Nc4ccccc4NC5=C3C(=O)CCC5
1346226,Cc1ccc2C=C(C3Nc4ccccc4NC5=C3C(=O)CCC5)C(=O)N(CC=C)c2c1
1346227,Cc1ccc2N(CC=C)C(=O)C(=Cc2c1)C3Nc4ccccc4NC5=C3C(=O)CC(C)(C)C5
1346228,Cc1ccc2N(CC=C)C(=O)C(=Cc2c1)C3Nc4ccccc4NC5=C3C(=O)CCC5
1346229,CC1(C)CC2=C(C(N(CC=C)c3ccccc3N2)C4=Cc5ccc(Cl)cc5N(CC=C)C4=O)C(=O)C1
1346230,C=CCN1C(C2=Cc3ccccc3N(CC=C)C2=O)C4=C(CCCC4=O)Nc5ccccc15
